Fecha,Departamento,Provincia,Distrito,Condición ,Producto,LATITUD,LONGITUD,Zona horaria
5/16/24 10:38,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.830227181483744,-80.61489220023311,17
5/16/24 10:26,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.853188932448874,-80.63444973855127,17
5/16/24 10:24,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.830806016863215,-80.61464837767974,17
5/16/24 14:02,LA LIBERTAD,CHEPEN,CHEPEN,Negativo,Banano,-7.24850970398606,-79.40556786446031,17
5/16/24 12:24,LA LIBERTAD,CHEPEN,CHEPEN,Negativo,Banano,-7.275272527306732,-79.29073095314996,17
5/17/24 16:49,SAN MARTIN,LAMAS,CUÑUMBUQUI,Negativo,Plátano,-6.636573469163767,-76.50439561054428,18
5/17/24 16:48,SAN MARTIN,LAMAS,CUÑUMBUQUI,Negativo,Plátano,-6.636373868033715,-76.50758750209353,18
5/17/24 16:42,PIURA,MORROPON,CHULUCANAS,Negativo ,Banano / Platano,-5.163766907475974,-74.14853686768669,18
5/17/24 12:43,ICA,CHINCHA,ALTO LARAN,Negativo,Banano,-13.454144578069894,-76.06060854183649,18
5/20/24 12:23,AMAZONAS,BAGUA,LA PECA,Negativo,Banano,-5.619741256255974,-78.42553097863407,17
5/20/24 12:26,AMAZONAS,BAGUA,LA PECA,Negativo,Banano,-5.637831933780988,-78.42706612412294,17
5/21/24 14:21,ICA,NAZCA,EL INGENIO,Negativo,Banano / Platano,-14.670435765838697,-75.12553121265755,18
5/21/24 14:21,ICA,NAZCA,EL INGENIO,Negativo,Banano / Platano,-14.677278630643343,-75.12832147674865,18
5/23/24 15:54,CUSCO,LA CONVENCION,ECHARATE,Negativo,Banano,-12.645605681830828,-72.89828952766088,18
5/20/24 12:11,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,Negativo,Plátano,-5.828938373109492,-78.3170218327413,17
5/20/24 12:14,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,Negativo,Plátano,-5.847593945889462,-78.31975744701155,17
5/22/24 16:01,SAN MARTIN,MOYOBAMBA,CALZADA,Negativo,Plátano,-6.057563714594171,-77.07075274662928,18
5/22/24 16:01,SAN MARTIN,MOYOBAMBA,HABANA,Negativo,Plátano,-6.083446849067345,-77.0777516649928,18
5/22/24 16:00,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Negativo,Plátano,-6.042643413515207,-76.94947988276398,18
5/22/24 15:59,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Negativo,Plátano,-6.042327000562894,-76.94694993700452,18
5/22/24 17:03,PUNO,CARABAYA,SAN GABAN,Negativo,Banano / Platano,-13.432149616165344,-76.39098187041455,18
5/21/24 14:03,JUNIN,SATIPO,PANGOA,Negativo,Plátano,-11.476735366499168,-74.48168042088143,18
5/22/24 16:03,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,Negativo,Plátano,-5.977019254723214,-77.29222024862351,18
5/22/24 16:02,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Negativo,Plátano,-5.836159237499172,-77.37114988234683,18
5/22/24 16:04,SAN MARTIN,LAMAS,BARRANQUITA,Negativo,Banano / Platano,-6.261815388191992,-76.13915188867749,18
5/22/24 16:03,SAN MARTIN,LAMAS,BARRANQUITA,Negativo,Banano / Platano,-6.260569295190405,-76.13820917897486,18
5/24/24 16:58,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-3.83222032857305,-73.32764711877121,18
5/22/24 17:07,PIURA,PIURA,PIURA,Negativo ,Banano,-5.024741283037569,-80.61073881547394,17
5/24/24 17:20,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-3.785676983896837,-73.32833114597253,18
5/22/24 17:08,PIURA,PIURA,PIURA,Negativo ,Banano,-5.024288984233687,-80.61077516774081,17
5/22/24 9:59,PASCO,OXAPAMPA,VILLA RICA,Negativo,Banano,-10.814395068026126,-75.30697423279531,18
5/24/24 17:11,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-4.128072784513937,-73.44794305090956,18
5/22/24 17:06,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.934152807484253,-80.27830558096974,17
5/22/24 12:18,PASCO,OXAPAMPA,VILLA RICA,Negativo,Banano,-10.813825160564445,-75.3071108735864,18
5/22/24 15:21,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.224728743751893,-80.03836699578781,17
5/24/24 17:11,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-4.124401466336797,-73.45739815749063,18
5/22/24 17:07,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.222928802527273,-80.03841485320264,17
5/24/24 17:12,LORETO,MAYNAS,FERNANDO LORES,Negativo,Plátano,-3.940180414968235,-73.15058469479574,18
5/22/24 17:05,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.33182330530901,-80.03734470546706,17
5/24/24 17:13,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-3.9164177990229514,-73.3400330967331,18
5/24/24 17:13,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-3.9141136050537684,-73.34093802143857,18
5/24/24 17:14,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Banano,-3.9180384213122528,-73.3685184123342,18
5/24/24 17:15,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-3.83051353598147,-73.3521024786778,18
5/23/24 15:58,UCAYALI,PADRE ABAD,PADRE ABAD,Negativo,Banano / Platano,-9.074184316228717,-75.50905934027922,18
5/23/24 15:56,UCAYALI,PADRE ABAD,PADRE ABAD,Negativo,Banano / Platano,-9.097966050427797,-75.53831340188923,18
5/27/24 12:24,CUSCO,LA CONVENCION,PICHARI,Negativo,Banano / Platano,-12.383708144450118,-73.90922253704653,18
5/22/24 12:27,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,Negativo,Banano,-10.825423954685824,-75.2523787099585,18
5/27/24 12:23,CUSCO,LA CONVENCION,PICHARI,Negativo,Banano / Platano,-12.37502459909337,-73.92421388536962,18
5/22/24 12:27,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,Negativo,Plátano,-10.818269788291808,-75.25279354189934,18
5/27/24 12:25,CUSCO,LA CONVENCION,PICHARI,Negativo,Banano / Platano,-12.388085280235732,-73.90721757710476,18
5/24/24 14:14,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,Negativo,Plátano,-1.1932826731591029,-76.57578608344639,18
5/24/24 14:13,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,Negativo,Plátano,-6.656850024780471,-76.71997159238767,18
5/27/24 12:31,CUSCO,LA CONVENCION,QUELLOUNO,Negativo,Banano,-12.601696405399952,-72.68336601314904,18
5/24/24 17:17,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-4.207531960092706,-73.48139473923244,18
5/23/24 16:34,PIURA,PAITA,LA HUACA,Positivo ,Banano,-4.913199247323421,-80.86484940657702,17
5/23/24 16:48,PIURA,SULLANA,MIGUEL CHECA,Positivo ,Banano,-4.897545105460407,-80.75660161275665,17
5/23/24 16:46,PIURA,SULLANA,MIGUEL CHECA,Positivo ,Banano,-4.880383804232723,-80.71107922669201,17
5/23/24 16:35,PIURA,SULLANA,MIGUEL CHECA,Positivo ,Banano,-4.893562027400413,-80.77507464152539,17
5/23/24 16:33,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.842675580093503,-80.61570585335146,17
5/23/24 16:47,PIURA,SULLANA,QUERECOTILLO,Positivo ,Banano,-4.81218594222746,-80.62649967395167,17
5/23/24 16:35,PIURA,SULLANA,SALITRAL,Positivo ,Banano,-4.865261419167028,-80.67872586911118,17
5/24/24 14:13,SAN MARTIN,TOCACHE,TOCACHE,Negativo,Banano,-8.10586036350536,-76.50243076637754,18
5/23/24 16:45,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.7984914741158295,-80.5829234642717,17
5/24/24 14:10,SAN MARTIN,TOCACHE,SANTA LUCIA,Negativo,Plátano,-8.261237319696585,-76.43334349156102,18
5/24/24 14:12,SAN MARTIN,TOCACHE,SANTA LUCIA,Negativo,Plátano,-8.24535892789242,-76.41278973026198,18
5/23/24 16:44,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.841370453950863,-80.61144083622851,17
5/24/24 14:11,SAN MARTIN,TOCACHE,TOCACHE,Negativo,Plátano,-8.11767719679112,-76.50534206101807,18
5/23/24 12:55,ICA,PALPA,RIO GRANDE,Negativo,Banano / Platano,-14.503557145057158,-75.21221938324896,18
5/23/24 12:58,JUNIN,SATIPO,RIO NEGRO,Negativo,Plátano,-11.166356498780468,-74.82972511234632,18
5/24/24 14:19,ICA,PISCO,TUPAC AMARU INCA,Negativo,Banano / Platano,-13.695156963886136,-76.12620158541033,18
5/27/24 12:30,AMAZONAS,UTCUBAMBA,CAJARURO,Negativo,Banano,-5.732958250049862,-78.33005968898118,17
5/27/24 12:30,AMAZONAS,UTCUBAMBA,CAJARURO,Negativo,Banano,-5.725981991167946,-78.33590219081485,17
5/28/24 13:57,PASCO,OXAPAMPA,PUERTO BERMUDEZ,Negativo,Plátano,-10.326021982954781,-74.99093935665707,18
5/28/24 13:58,PASCO,OXAPAMPA,CONSTITUCION,Negativo,Plátano,-9.913735901651005,-75.02983827609907,18
5/28/24 15:43,JUNIN,SATIPO,PAMPA HERMOSA,Negativo,Plátano,-11.361276317638819,-74.72104056181925,18
5/28/24 15:42,JUNIN,SATIPO,PAMPA HERMOSA,Negativo,Plátano,-11.356366100710128,-74.72157689873353,18
5/29/24 15:32,MADRE DE DIOS,TAMBOPATA,INAMBARI,Negativo,Banano / Platano,-12.928712974714761,-76.30836090524538,19
5/29/24 12:13,PIURA,PIURA,VEINTISEIS DE OCTUBRE,Negativo ,Banano,-4.949443312615761,-80.31508853120287,17
5/29/24 15:25,PIURA,PIURA,PIURA,Negativo ,Banano,-5.0215016881500185,-80.60909892724518,17
5/29/24 15:28,PIURA,PIURA,PIURA,Negativo ,Banano,-5.030334038094013,-80.6142266443458,17
5/29/24 15:29,PIURA,MORROPON,LA MATANZA,Negativo ,Banano,-5.201767927688022,-80.04178532952369,17
5/29/24 15:31,PIURA,MORROPON,LA MATANZA,Negativo ,Banano,-5.198071045387859,-80.04353223540235,17
5/29/24 15:30,PIURA,MORROPON,LA MATANZA,Negativo ,Banano,-5.201254237382884,-80.04303119879108,17
6/10/24 12:18,PUNO,CARABAYA,SAN GABAN,Negativo,Banano / Platano,-13.432309424352455,-76.39150920790348,19
5/31/24 14:42,UCAYALI,PADRE ABAD,IRAZOLA,Negativo,Banano / Platano,-8.829174086858359,-75.22971781856457,18
5/31/24 14:49,UCAYALI,PADRE ABAD,IRAZOLA,Negativo,Banano / Platano,-8.816409890361442,-75.28483409649529,18
5/31/24 14:43,UCAYALI,CORONEL PORTILLO,MASISEA,Negativo,Banano / Platano,-8.567929573430623,-74.27225571606051,18
5/31/24 14:50,UCAYALI,CORONEL PORTILLO,MASISEA,Negativo,Banano / Platano,-8.59776488910101,-74.25659567594566,18
5/31/24 16:17,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-3.8692272097822467,-73.38481876575906,18
5/30/24 8:52,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.855254465840418,-80.65728403483556,17
5/30/24 9:32,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.823948264109184,-80.61371434624222,17
5/31/24 8:14,PIURA,SULLANA,SULLANA,Negativo ,Banano,-4.831930862098547,-80.60429464498573,17
5/31/24 9:33,PIURA,PAITA,LA HUACA,Positivo ,Banano,-4.916935044628451,-80.86261176975995,17
5/30/24 8:44,PIURA,SULLANA,MIGUEL CHECA,Negativo ,Banano,-4.8970982737728175,-80.77221431604698,17
5/30/24 9:34,PIURA,SULLANA,MIGUEL CHECA,Positivo ,Banano,-4.897423956780379,-80.77223224461629,17
5/30/24 9:35,PIURA,SULLANA,MIGUEL CHECA,Positivo ,Banano,-4.89297309758021,-80.772405117132,17
5/30/24 16:05,PIURA,PAITA,LA HUACA,Positivo ,Banano,-4.9155284454222965,-80.97588132251165,17
5/31/24 8:47,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.833935250761204,-80.5976288884334,17
5/30/24 8:47,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.850045558169549,-80.62668638101798,17
5/30/24 8:48,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.846110696308319,-80.6273288605555,17
5/30/24 8:49,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.821022893679696,-80.60784512818984,17
5/30/24 15:19,PASCO,OXAPAMPA,OXAPAMPA,Negativo,Plátano,-10.785699134151871,-75.3569525431131,18
6/5/24 15:25,CAJAMARCA,JAEN,BELLAVISTA,Negativo,Plátano,-5.441397770284746,-78.80503635874382,17
6/5/24 15:26,CAJAMARCA,JAEN,BELLAVISTA,Negativo,Plátano,-5.466891895470197,-78.6828676468646,17
6/5/24 15:17,CAJAMARCA,SAN IGNACIO,HUARANGO,Negativo,Plátano,-5.3772829872506795,-78.75442455590164,17
6/5/24 15:18,CAJAMARCA,SAN IGNACIO,HUARANGO,Negativo,Plátano,-5.3863673165457335,-78.6962347390527,17
6/5/24 15:25,CAJAMARCA,SAN IGNACIO,HUARANGO,Negativo,Plátano,-5.374816392675731,-78.7547582930394,17
6/5/24 15:22,CAJAMARCA,JAEN,SANTA ROSA,Negativo,Plátano,-5.463371071810243,-78.66768225080675,17
6/5/24 15:24,CAJAMARCA,JAEN,SANTA ROSA,Negativo,Plátano,-5.463612356751235,-78.66929591512866,17
6/10/24 12:17,PUNO,CARABAYA,SAN GABAN,Negativo,Banano / Platano,-13.434881867868205,-76.39386061336378,19
6/10/24 12:17,PUNO,CARABAYA,SAN GABAN,Negativo,Banano / Platano,-13.432216998577363,-76.38859953055805,19
6/10/24 12:16,PUNO,CARABAYA,SAN GABAN,Negativo,Plátano,-13.421972310196733,-76.32864178717571,19
6/10/24 12:09,PUNO,CARABAYA,SAN GABAN,Negativo,Banano,-13.421894210431635,-76.32802259948933,19
6/10/24 12:14,PUNO,CARABAYA,SAN GABAN,Negativo,Banano,-13.43117842234348,-76.39659135273538,19
6/10/24 12:15,PUNO,CARABAYA,SAN GABAN,Negativo,Plátano,-13.432710637327888,-76.39578750442257,19
6/10/24 12:05,PUNO,CARABAYA,SAN GABAN,Negativo,Plátano,-13.430944464796237,-76.39639605776881,19
6/10/24 12:08,PUNO,CARABAYA,SAN GABAN,Negativo,Banano / Platano,-13.418936134192727,-76.41963528586456,19
6/10/24 12:16,PUNO,CARABAYA,SAN GABAN,Negativo,Banano / Platano,-13.438614582108631,-76.39889710738063,19
6/5/24 16:50,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.24722210034738,-79.9743507469434,17
6/5/24 16:51,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.255336859416803,-79.95874577852456,17
6/5/24 16:49,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.233668999957114,-79.98329630415058,17
6/5/24 16:48,PIURA,PIURA,PIURA,Negativo ,Banano,-5.014089962835739,-80.60458390248967,17
6/5/24 16:47,PIURA,PIURA,PIURA,Negativo ,Banano,-5.0147955112930065,-80.60446620721797,17
6/5/24 16:49,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.9556568203397,-80.25548999890565,17
6/5/24 16:46,PIURA,PIURA,PIURA,Negativo ,Banano,-5.009207808992091,-80.60942196591166,17
6/6/24 16:43,PIURA,SULLANA,QUERECOTILLO,Positivo ,Banano,-4.862371849661033,-80.65296042172888,17
6/6/24 16:41,PIURA,SULLANA,QUERECOTILLO,Positivo ,Banano,-4.862507616726751,-80.65309563463971,17
6/6/24 16:43,PIURA,SULLANA,MARCAVELICA,Negativo ,Banano,-4.842847856682294,-80.7285191981286,17
6/6/24 16:44,PIURA,SULLANA,MARCAVELICA,Negativo ,Banano,-4.839595710172337,-80.71768917714782,17
6/6/24 16:42,PIURA,PAITA,LA HUACA,Positivo ,Banano,-4.922195578850313,-80.96989194277086,17
6/6/24 16:45,PIURA,PAITA,LA HUACA,Positivo ,Banano,-4.90788138040961,-80.93582557792628,17
6/6/24 16:46,PIURA,PAITA,LA HUACA,Positivo ,Banano,-4.907709480306295,-80.9356812809179,17
6/6/24 16:47,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.792312327803599,-80.58222382223244,17
6/6/24 16:48,PIURA,SULLANA,SULLANA,Negativo ,Banano,-4.854089215703552,-80.62647672949375,17
6/6/24 15:44,PIURA,SULLANA,MARCAVELICA,Negativo ,Banano,-4.836776017159293,-80.72457149406962,17
6/6/24 15:16,LA LIBERTAD,CHEPEN,PACANGA,Negativo,Banano,-7.172343677650202,-79.4156395126202,17
6/10/24 12:58,CUSCO,LA CONVENCION,ECHARATE,Negativo,Banano,-12.478147763260818,-72.98439371836761,18
6/10/24 12:58,CUSCO,LA CONVENCION,ECHARATE,Negativo,Banano,-12.515345762417782,-72.99862123568533,18
6/10/24 12:59,CUSCO,LA CONVENCION,ECHARATE,Negativo,Banano,-12.472126375527036,-72.96125402080405,18
6/10/24 14:21,CUSCO,CALCA,YANATILE,Negativo,Banano,-12.7564320970588,-72.17968209555255,18
6/10/24 14:22,CUSCO,LA CONVENCION,QUELLOUNO,Negativo,Banano,-12.62511224863386,-72.44897812067055,18
6/17/24 17:07,CUSCO,LA CONVENCION,SANTA ANA,Negativo,Banano,-12.889227064030237,-72.74224172614488,18
6/11/24 14:05,LA LIBERTAD,CHEPEN,PACANGA,Negativo,Banano,-7.172208239551209,-79.41307776550423,17
6/11/24 15:22,JUNIN,CHANCHAMAYO,PERENE,Negativo,Plátano,-10.954934806676274,-75.20261646774841,18
6/11/24 15:31,JUNIN,CHANCHAMAYO,PERENE,Negativo,Plátano,-10.956859312763275,-75.2054001219678,18
6/13/24 13:08,ICA,NAZCA,NAZCA,Negativo,Banano,-14.831097349209879,-74.96767399532881,18
6/13/24 13:07,ICA,NAZCA,NAZCA,Negativo,Banano,-14.831106391875796,-74.96768328840928,18
6/13/24 13:06,ICA,NAZCA,NAZCA,Negativo,Banano,-14.831097349209879,-74.96767399532881,18
6/13/24 13:01,ICA,NAZCA,EL INGENIO,Negativo,Banano,-14.6578859343677,-75.08643480949009,18
6/13/24 13:05,ICA,NAZCA,EL INGENIO,Negativo,Banano,-14.65789496895061,-75.08645338717155,18
6/12/24 16:11,PIURA,PIURA,PIURA,Negativo ,Banano,-5.009974616801854,-80.60585830540421,17
6/12/24 16:13,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.935308342291012,-80.29294260989182,17
6/12/24 16:15,PIURA,MORROPON,LA MATANZA,Negativo ,Banano,-5.212101973930949,-80.04461179086647,17
6/12/24 16:18,PIURA,MORROPON,LA MATANZA,Negativo ,Banano,-5.185192893027402,-80.03913979605605,17
6/12/24 16:20,PIURA,MORROPON,LA MATANZA,Negativo ,Banano,-5.187794132124593,-80.03663671158311,17
6/12/24 16:23,PIURA,PIURA,PIURA,Negativo ,Banano,-5.014302007314155,-80.61121408693946,17
6/13/24 17:06,JUNIN,SATIPO,PANGOA,Negativo,Plátano,-11.38449683700545,-74.43956738502959,18
6/13/24 16:18,JUNIN,SATIPO,PANGOA,Negativo,Plátano,-11.384589015096942,-74.44048375613677,18
6/13/24 16:29,JUNIN,CHANCHAMAYO,PICHANAQUI,Negativo,Plátano,-11.089086726310745,-74.89102742895193,18
6/13/24 17:04,JUNIN,CHANCHAMAYO,PICHANAQUI,Negativo,Plátano,-11.089086726310745,-74.89102742895193,18
6/14/24 16:04,LORETO,MAYNAS,SAN JUAN BAUTISTA,Negativo,Plátano,-4.14282023661442,-73.56121434463553,18
6/13/24 15:54,PIURA,PAITA,AMOTAPE,Negativo ,Banano,-4.895535556006421,-81.0175698529077,17
6/13/24 15:55,PIURA,PAITA,AMOTAPE,Positivo ,Banano,-4.894088130192078,-81.01603651510061,17
6/13/24 15:56,PIURA,PAITA,AMOTAPE,Negativo ,Banano,-4.889917562351111,-81.0184085065397,17
6/13/24 15:57,PIURA,SULLANA,MARCAVELICA,Positivo ,Banano,-4.823867363237215,-80.7500175668029,17
6/13/24 16:02,PIURA,SULLANA,MARCAVELICA,Negativo ,Banano,-4.841839443974503,-80.74076688702941,17
6/13/24 16:26,PIURA,SULLANA,QUERECOTILLO,Negativo ,Banano,-4.859096907270041,-80.6527456466565,17
6/13/24 16:32,PIURA,SULLANA,QUERECOTILLO,Positivo ,Banano,-4.859033883430451,-80.65333189965712,17
6/13/24 16:05,PIURA,SULLANA,SULLANA,Negativo ,Banano,-4.7986886712752685,-80.57994743466104,17
6/13/24 16:06,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.786640749863328,-80.58311100396975,17
6/13/24 16:33,PIURA,SULLANA,SULLANA,Positivo ,Banano,-4.825166935844243,-80.60916843901785,17
6/14/24 12:20,LA LIBERTAD,VIRU,CHAO,Negativo,Banano,-8.556458185725148,-78.70356854032259,17
6/14/24 12:17,LA LIBERTAD,VIRU,CHAO,Negativo,Banano,-8.57903410095796,-78.70326957692461,17
6/13/24 15:53,ICA,CHINCHA,ALTO LARAN,Negativo,Banano,-13.439153010860887,-76.10512769669828,18
6/14/24 16:39,UCAYALI,PADRE ABAD,PADRE ABAD,Negativo,Banano / Platano,-8.91399553960126,-75.58692942683209,18
6/14/24 16:34,UCAYALI,PADRE ABAD,PADRE ABAD,Negativo,Banano / Platano,-8.9120885372815,-75.58602594035914,18
6/17/24 17:08,AMAZONAS,BAGUA,ARAMANGO,Negativo,Plátano,-5.481719253438861,-78.47591452300051,17
6/17/24 17:08,AMAZONAS,BAGUA,ARAMANGO,Negativo,Plátano,-5.479550293530972,-78.47594167419403,17
6/17/24 17:10,AMAZONAS,UTCUBAMBA,CUMBA,Negativo,Plátano,-6.0117109942940425,-78.61681514728396,17
6/17/24 17:09,AMAZONAS,UTCUBAMBA,CUMBA,Negativo,Plátano,-5.941995311754037,-78.66104427993292,17
6/17/24 16:42,CUSCO,LA CONVENCION,ECHARATE,Negativo,Plátano,-12.629025121947446,-73.13448355534065,18
6/17/24 17:07,AMAZONAS,UTCUBAMBA,JAMALCA,Negativo,Banano,-5.881127014591822,-78.25250387942876,17
6/21/24 15:34,SAN MARTIN,MOYOBAMBA,HABANA,Negativo,Banano,-6.073329891153416,-77.05189218467862,18
6/21/24 15:37,SAN MARTIN,MOYOBAMBA,YANTALO,Negativo,Plátano,-5.971221297141503,-77.04569366703318,18
6/21/24 15:32,SAN MARTIN,MOYOBAMBA,YANTALO,Negativo,Plátano,-5.971630641019385,-77.04744696285161,18
6/18/24 16:10,JUNIN,SATIPO,COVIRIALI,Negativo,Plátano,-11.295655127078504,-74.660344545829,18
6/18/24 16:13,JUNIN,SATIPO,COVIRIALI,Negativo,Plátano,-11.278815993015428,-74.66852804530116,18
6/19/24 17:23,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,Negativo,Plátano,-6.639618946759414,-76.77546221386602,18
6/18/24 15:25,ICA,CHINCHA,ALTO LARAN,Negativo,Banano,-13.461858675234657,-76.08971290247776,18
6/20/24 14:17,SAN MARTIN,TOCACHE,TOCACHE,Negativo,Plátano,-8.164102172011244,-76.50509799320456,18
6/20/24 14:24,SAN MARTIN,TOCACHE,TOCACHE,Negativo,Plátano,-8.166088803725989,-76.500958080218,18
6/20/24 14:16,SAN MARTIN,TOCACHE,SANTA LUCIA,Negativo,Plátano,-8.26329361377722,-76.43738138991911,18
6/20/24 14:18,SAN MARTIN,TOCACHE,SANTA LUCIA,Negativo,Plátano,-8.2650164298409,-76.43607136369576,18
6/21/24 16:40,TUMBES,TUMBES,PAMPAS DE HOSPITAL,Negativo,Banano,-3.7009211809121596,-80.41642398629709,17
6/21/24 16:42,TUMBES,TUMBES,PAMPAS DE HOSPITAL,Negativo,Banano,-3.7012473231997025,-80.41713516308567,17
6/21/24 16:45,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,Negativo,Banano,-3.653634391144304,-80.42907900305303,17
6/21/24 16:09,TUMBES,ZARUMILLA,AGUAS VERDES,Negativo,Banano,-3.502757888337351,-80.2404187436263,17
6/21/24 16:31,TUMBES,TUMBES,PAMPAS DE HOSPITAL,Negativo,Banano,-3.6850709756464792,-80.44334967641164,17
6/21/24 16:32,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.760983337025686,-80.46272709004225,17
6/21/24 16:39,TUMBES,TUMBES,TUMBES,Negativo,Banano,-3.533423206975499,-80.45717207026397,17
6/21/24 16:06,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.512198914150274,-80.3305386023912,17
6/21/24 16:37,TUMBES,TUMBES,CORRALES,Negativo,Plátano,-3.6045129847940234,-80.44542510215196,17
6/21/24 10:25,TUMBES,TUMBES,SAN JACINTO,Negativo,Banano,-3.728455396471194,-80.45355253084045,17
6/21/24 16:11,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.506624171317498,-80.32749959884126,17
6/21/24 16:04,TUMBES,TUMBES,CORRALES,Negativo,Plátano,-3.605262887158615,-80.44385794732344,17
6/21/24 16:35,TUMBES,TUMBES,PAMPAS DE HOSPITAL,Negativo,Banano,-3.7406852348500177,-80.45186996424421,17
6/21/24 16:13,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.5785130478962768,-80.22190008875407,17
6/21/24 16:25,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.579328057174978,-80.2229077780931,17
6/21/24 16:28,TUMBES,ZARUMILLA,AGUAS VERDES,Negativo,Banano,-3.499551082806948,-80.23495673226171,17
6/21/24 16:16,TUMBES,ZARUMILLA,ZARUMILLA,Negativo,Banano,-3.5747773831071328,-80.22235340488126,17
6/21/24 16:02,TUMBES,ZARUMILLA,PAPAYAL,Negativo,Banano,-3.570714250399433,-80.22068221518283,17
6/20/24 16:39,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.954765940697551,-80.57909276282706,17
6/19/24 17:22,ICA,PALPA,RIO GRANDE,Negativo,Banano / Platano,-14.493904750605157,-75.20774644034758,18
6/20/24 16:38,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.954449712773045,-80.57971534182357,17
6/20/24 16:43,PIURA,PIURA,TAMBO GRANDE,Negativo ,Banano,-4.952948824143198,-80.5809971248344,17
6/20/24 16:32,PIURA,PIURA,LAS LOMAS,Negativo ,Banano,-4.689128568533585,-80.31803590468365,17
6/20/24 16:34,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.255148645862592,-79.96522457754311,17
6/20/24 16:37,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.250040782032319,-79.96680298738418,17
6/20/24 8:56,PIURA,MORROPON,BUENOS AIRES,Negativo ,Banano,-5.2550376942815324,-79.96377206293447,17
6/20/24 14:25,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,Negativo,Plátano,-6.691245860489326,-76.27111046746928,18
6/20/24 14:29,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,Negativo,Plátano,-6.716438193996556,-76.2691493775269,18
6/20/24 14:13,LORETO,MAYNAS,PUNCHANA,Negativo,Plátano,-3.610731480249787,-73.25284770912212,18
6/21/24 15:31,SAN MARTIN,RIOJA,AWAJUN,Negativo,Plátano,-5.831358275114835,-77.35857510083689,18
6/20/24 14:13,LORETO,MAYNAS,PUNCHANA,Negativo,Plátano,-3.608293086537767,-73.25448142433358,18
